ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,3.695662,3.173573,-1,6.235624,-45.51609,0.279318,30.43411,12.80147,ACCELERATE
-1,3.332955,2.860365,-1,6.547419,-45.82207,0.2791426,28.91885,12.90524,LEFT_ACCELERATE
-1,3.10969,2.58378,-1,6.756209,-46.07045,0.2791913,27.5045,13.0017,LEFT_ACCELERATE
-1,3.17699,2.420306,-1,6.807271,-46.18859,0.2791669,25.94873,13.10666,LEFT_ACCELERATE
-1,3.386534,2.431649,9.723737,6.769458,-46.16505,0.2791775,24.50819,13.20346,LEFT_ACCELERATE
-1,3.490329,2.480745,9.551829,6.71938,-46.11673,0.2791619,22.97456,13.30649,ACCELERATE
-1,3.529259,2.509004,9.513936,6.691133,-46.08954,0.2791631,21.53025,13.40347,ACCELERATE
-1,3.5508,2.524896,9.493549,6.675253,-46.07431,0.2791602,20.06421,13.5019,ACCELERATE
-1,3.561305,2.532741,9.483824,6.667414,-46.06699,0.2791606,18.52372,13.60533,ACCELERATE
-1,3.563766,2.534703,9.481841,6.665457,-46.06535,0.2791595,17.07743,13.70242,ACCELERATE
-1,3.561166,2.532986,9.484792,6.667175,-46.06731,0.2791599,15.5198,13.807,ACCELERATE
-1,3.555559,2.529066,9.490626,6.671098,-46.07133,0.2791594,14.09605,13.90258,ACCELERATE
-1,3.547418,2.523309,9.498946,6.676855,-46.0772,0.2791598,12.57793,14.0045,ACCELERATE
-1,3.537999,2.516618,9.508499,6.683547,-46.08394,0.2791592,11.10076,14.10367,ACCELERATE
-1,3.52791,2.509435,9.518692,6.690729,-46.09117,0.2791601,9.660756,14.20035,ACCELERATE
-1,3.516496,2.501298,9.530197,6.698866,-46.09933,0.2791594,8.128417,14.30322,ACCELERATE
-1,3.504717,2.492894,9.542053,6.70727,-46.10778,0.2791592,6.600406,14.40581,ACCELERATE
-1,3.49328,2.48473,9.553553,6.715433,-46.11591,0.2791589,5.164005,14.50224,ACCELERATE
-1,3.480967,2.475936,9.565928,6.724225,-46.12483,0.2791601,3.613633,14.60633,ACCELERATE
-1,3.469365,2.467651,9.57758,6.732511,-46.13308,0.2791591,2.19177,14.70178,ACCELERATE
-1,3.457273,2.459014,9.589724,6.741146,-46.14165,0.2791603,0.7200159,14.80059,ACCELERATE
-1,3.444952,2.450213,9.602092,6.749946,-46.15042,0.2791588,-0.7827595,14.90148,ACCELERATE
-1,3.432692,2.441454,9.614399,6.758704,-46.15919,0.2791597,-2.2809,15.00206,ACCELERATE
-1,3.420292,2.432596,9.626842,6.767562,-46.16805,0.2791596,-3.799377,15.10401,ACCELERATE
-1,3.408122,2.423902,9.639052,6.776255,-46.17676,0.2791595,-5.290318,15.2041,ACCELERATE
-1,3.395909,2.415177,9.651305,6.784978,-46.18545,0.2791596,-6.781558,15.30422,ACCELERATE
-1,3.383734,2.406479,9.663519,6.793675,-46.19416,0.2791598,-8.279527,15.40479,ACCELERATE
-1,3.372097,2.398167,9.675191,6.801987,-46.20249,0.2791588,-9.715662,15.5012,ACCELERATE
-1,3.359783,2.38937,9.687542,6.810784,-46.21131,0.2791597,-11.23926,15.60349,ACCELERATE
-1,3.347629,2.380687,9.699731,6.819465,-46.21992,0.2791601,-12.73178,15.70369,ACCELERATE
-1,3.335613,2.372104,9.71178,6.828048,-46.22855,0.2791593,-14.22978,15.80426,ACCELERATE
-1,3.323479,2.363436,9.723945,6.836714,-46.2372,0.2791599,-15.73721,15.90547,ACCELERATE
-1,3.3115,2.35488,9.775524,6.845271,-46.24581,0.2791596,-17.23988,16.00635,ACCELERATE
-1,3.300125,2.346754,9.981262,6.853395,-46.25391,0.2791588,-18.65896,16.10162,ACCELERATE
-1,3.288028,2.338113,-1,6.862035,-46.26252,0.2791594,-20.17307,16.20327,ACCELERATE
-1,3.320246,2.341546,-1,6.858988,-46.25544,0.2791598,-21.70036,16.30582,LEFT_ACCELERATE
-1,3.588802,2.44983,-1,6.7787,-46.13868,0.2791695,-23.19799,16.40683,LEFT_ACCELERATE
-1,3.985401,2.667209,9.676334,6.59941,-45.88039,0.2791724,-24.59413,16.50229,LEFT_ACCELERATE
-1,4.163893,2.879128,9.94895,6.352943,-45.54242,0.2791658,-26.06853,16.60386,ACCELERATE
-1,4.088078,2.992945,-1,6.211233,-45.22099,0.2791611,-27.53151,16.70443,ACCELERATE
-1,3.891821,3.006214,-1,6.205414,-44.90839,0.2791612,-29.02011,16.80655,ACCELERATE
9.623492,3.650294,2.932062,-1,6.314949,-44.61744,0.2791593,-30.40051,16.90127,LEFT_ACCELERATE
9.298877,3.519082,2.828802,-1,6.421223,-44.22652,0.2791653,-31.83836,17.00142,LEFT_ACCELERATE
9.980559,3.601822,2.796685,-1,6.415769,-43.65491,0.27919,-33.22623,17.10247,LEFT_ACCELERATE
-1,3.999092,2.913189,-1,6.294921,-42.85717,0.2792045,-34.49688,17.2036,LEFT_ACCELERATE
-1,4.500123,3.160166,-1,6.083514,-41.88047,0.2791929,-35.61832,17.30372,LEFT_ACCELERATE
-1,4.830634,3.433659,9.602226,5.806916,-40.80295,0.2791774,-36.65058,17.40399,LEFT_ACCELERATE
-1,4.828558,3.601309,-1,5.602826,-39.74384,0.2791672,-37.63743,17.50121,ACCELERATE
-1,4.571022,3.637673,-1,5.577901,-38.61631,0.2791626,-38.73273,17.60675,ACCELERATE
-1,4.292003,3.559896,-1,5.718906,-37.5398,0.2791598,-39.77671,17.70745,LEFT_ACCELERATE
-1,4.170396,3.444715,-1,5.833435,-36.43886,0.2791699,-40.69942,17.80404,LEFT_ACCELERATE
-1,4.142285,3.37799,-1,5.877236,-35.18155,0.2791751,-41.53277,17.90548,LEFT_ACCELERATE
9.70552,3.941066,3.299538,-1,6.011731,-33.88173,0.2791676,-42.29847,18.00678,ACCELERATE
8.398932,3.577831,3.135031,-1,6.312925,-32.6784,0.2791631,-43.02202,18.10106,LEFT_ACCELERATE
7.388185,3.169559,2.847801,-1,6.709663,-31.35919,0.2791603,-43.79633,18.20379,LEFT_ACCELERATE
7.310821,2.912674,2.553633,-1,6.929263,-30.01777,0.2791749,-44.43427,18.3037,LEFT_ACCELERATE
8.9017,2.864856,2.362381,-1,6.947343,-28.60127,0.2792004,-44.87157,18.40357,LEFT_ACCELERATE
-1,3.160523,2.368364,-1,6.835002,-27.10184,0.2792105,-45.04485,18.50537,LEFT_ACCELERATE
-1,3.676852,2.558039,9.364559,6.655253,-25.60872,0.279195,-44.9751,18.60605,LEFT_ACCELERATE
-1,4.337636,2.827455,8.398024,6.414768,-24.13863,0.2791806,-44.76145,18.7059,LEFT_ACCELERATE
-1,4.850542,3.085067,7.917579,6.161368,-22.65352,0.2791685,-44.51414,18.807,ACCELERATE
-1,5.186927,3.30053,7.643082,5.945526,-21.18683,0.2791628,-44.3023,18.90652,ACCELERATE
-1,5.482386,3.490268,7.401631,5.755362,-19.71996,0.279161,-44.11443,19.00581,ACCELERATE
-1,5.758167,3.666977,7.175857,5.578387,-18.22631,0.2791612,-43.9384,19.10678,ACCELERATE
-1,6.006925,3.826084,6.972019,5.419126,-16.82155,0.2791601,-43.78179,19.20168,ACCELERATE
-1,6.256418,3.985459,6.76749,5.259652,-15.33869,0.2791605,-43.62263,19.3018,ACCELERATE
-1,6.501519,4.141882,6.566523,5.103175,-13.859,0.2791597,-43.46795,19.40168,ACCELERATE
-1,6.746753,4.298283,6.365437,4.946735,-12.3353,0.2791607,-43.3115,19.50452,ACCELERATE
-1,6.986045,4.450823,6.169229,4.794178,-10.82974,0.2791603,-43.1588,19.60611,ACCELERATE
-1,7.215769,4.599006,5.978572,4.645988,-9.376266,0.2791604,-43.01255,19.70419,ACCELERATE
-1,7.369392,4.748967,5.785595,4.496027,-7.881052,0.2791599,-42.8629,19.80506,ACCELERATE
-1,7.406962,4.892145,5.634308,4.352854,-6.463999,0.2791607,-42.72158,19.90067,ACCELERATE
-1,7.341723,5.04119,5.603288,4.203823,-4.96855,0.2791598,-42.57278,20.00156,ACCELERATE
-1,7.180043,5.169498,5.748765,4.055479,-3.483377,0.2791606,-42.42522,20.10176,ACCELERATE
-1,6.925034,5.238567,6.165116,3.964511,-1.965152,0.27916,-42.27454,20.20418,ACCELERATE
-1,6.587052,5.228764,7.102531,3.982807,-0.4551918,0.2791598,-42.12477,20.30605,ACCELERATE
-1,6.192193,5.13871,9.859513,4.112335,0.9677704,0.2791599,-41.98368,20.40205,ACCELERATE
-1,5.702148,4.959054,-1,4.388831,2.489457,0.2791601,-41.83283,20.50471,ACCELERATE
-1,5.181153,4.711161,-1,4.792232,3.90633,0.27916,-41.69239,20.60029,ACCELERATE
8.48495,4.548247,4.347328,-1,5.426932,5.467958,0.2791608,-41.53737,20.70565,LEFT_ACCELERATE
7.313273,3.963638,3.888025,-1,6.102861,6.904031,0.2791599,-41.36281,20.80285,LEFT_ACCELERATE
6.657953,3.487036,3.392685,-1,6.601084,8.273668,0.279175,-41.08388,20.90097,LEFT_ACCELERATE
6.484233,3.134995,2.941679,-1,6.845497,9.571056,0.2791945,-40.64851,21.00465,LEFT_ACCELERATE
7.151855,3.038142,2.655715,-1,6.810764,10.61093,0.2792102,-40.09793,21.10138,LEFT_ACCELERATE
8.769293,3.201481,2.552572,-1,6.692022,11.51036,0.2792155,-39.37203,21.20526,LEFT_ACCELERATE
-1,3.606054,2.625187,-1,6.576226,12.13339,0.2792178,-38.62733,21.30105,LEFT_ACCELERATE
-1,4.375432,2.867528,9.219575,6.492135,12.57172,0.2792208,-37.82438,21.40065,LEFT_ACCELERATE
-1,5.570543,3.303755,7.359432,6.416049,12.84705,0.2792113,-36.93778,21.50685,LEFT_ACCELERATE
-1,6.466092,3.760917,6.586896,6.098716,13.03771,0.2791861,-36.02393,21.60458,LEFT_ACCELERATE
-1,6.938556,4.158735,6.171605,5.594643,13.23337,0.2791747,-35.03482,21.7022,ACCELERATE
-1,7.049482,4.480547,5.982867,5.055203,13.49645,0.2791666,-33.89952,21.80756,ACCELERATE
-1,7.043859,4.712467,5.938109,4.674833,13.77402,0.279164,-32.80111,21.90426,ACCELERATE
-1,6.956823,4.884161,6.01651,4.399166,14.07488,0.2791621,-31.65671,22.00068,ACCELERATE
-1,6.783873,5.000228,6.302411,4.219062,14.42059,0.2791613,-30.37014,22.10488,ACCELERATE
-1,6.550753,5.040581,6.806149,4.158695,14.75588,0.2791606,-29.13746,22.20142,ACCELERATE
-1,6.23329,5.008375,7.513816,4.214553,15.12734,0.2791603,-27.78152,22.30464,ACCELERATE
-1,5.900435,4.902323,8.140353,4.36432,15.48065,0.2791595,-26.47965,22.40131,LEFT_ACCELERATE
-1,5.779455,4.748224,7.95888,4.518376,15.78642,0.2791638,-25.0547,22.50385,LEFT_ACCELERATE
-1,5.943178,4.662808,7.327362,4.579405,15.93505,0.279171,-23.635,22.60303,LEFT_ACCELERATE
-1,6.015254,4.615901,7.138413,4.617464,16.00586,0.279165,-22.2196,22.70016,ACCELERATE
-1,5.906388,4.530308,7.266218,4.702661,16.09244,0.2791604,-20.68695,22.80396,ACCELERATE
-1,5.772599,4.428791,7.425592,4.804389,16.19434,0.2791602,-19.16161,22.90661,ACCELERATE
-1,5.637483,4.32578,7.58636,4.90753,16.29795,0.2791607,-17.74448,23.002,ACCELERATE
-1,5.484914,4.20912,7.76773,5.024275,16.41421,0.2791599,-16.2391,23.10337,ACCELERATE
-1,5.331984,4.091988,7.949417,5.141456,16.53216,0.2791608,-14.76448,23.20268,ACCELERATE
-1,5.19536,3.968848,8.089937,5.260817,16.65172,0.2791597,-13.25224,23.30452,LEFT_ACCELERATE
-1,5.259962,3.892082,7.886843,5.31785,16.71533,0.2791612,-11.81912,23.40086,LEFT_ACCELERATE
-1,5.210215,3.842941,7.929828,5.365602,16.76435,0.2791601,-10.27373,23.50467,ACCELERATE
-1,5.140545,3.791706,8.005922,5.416852,16.81557,0.2791614,-8.834286,23.60136,ACCELERATE
-1,5.061043,3.733276,8.092813,5.475306,16.87431,0.27916,-7.294728,23.7048,ACCELERATE
-1,4.979403,3.67317,8.181955,5.535425,16.9348,0.2791603,-5.778378,23.80668,ACCELERATE
-1,4.900164,3.614771,8.268418,5.593831,16.99294,0.2791595,-4.360751,23.90193,ACCELERATE
-1,4.812702,3.55027,8.36381,5.658334,17.0576,0.2791605,-2.812143,24.00599,ACCELERATE
-1,4.730456,3.489592,8.453483,5.719012,17.11788,0.2791606,-1.385651,24.10184,ACCELERATE
-1,4.645496,3.426897,8.546094,5.781704,17.18123,0.2791608,0.1018764,24.2018,ACCELERATE
-1,4.560038,3.363825,8.639229,5.844772,17.24398,0.2791605,1.567732,24.3003,ACCELERATE
-1,4.472205,3.298995,8.734939,5.909597,17.30838,0.2791602,3.067186,24.40105,ACCELERATE
-1,4.384077,3.233943,8.830959,5.974644,17.37372,0.2791599,4.585312,24.50307,ACCELERATE
-1,4.293797,3.167304,8.929312,6.041278,17.44013,0.2791601,6.126171,24.60661,ACCELERATE
-1,4.209857,3.105342,9.02075,6.103233,17.50215,0.27916,7.564034,24.70322,ACCELERATE
-1,4.126609,3.043894,9.111424,6.164676,17.56461,0.2791605,9.011468,24.80049,ACCELERATE
-1,4.035489,2.976635,9.210668,6.231928,17.63066,0.2791597,10.54213,24.90335,ACCELERATE
-1,3.94703,2.911341,9.307005,6.297216,17.6958,0.2791612,12.05161,25.00478,ACCELERATE
-1,3.863715,2.849846,9.397733,6.358705,17.75743,0.2791601,13.47976,25.10075,ACCELERATE
-1,3.774623,2.784088,9.494744,6.424456,17.82349,0.2791604,15.01114,25.20365,ACCELERATE
-1,3.68918,2.721026,9.587777,6.487512,17.88654,0.2791601,16.47318,25.3019,ACCELERATE
-1,3.599413,2.654774,9.68551,6.553757,17.95278,0.2791603,18.00951,25.40514,ACCELERATE
-1,3.515749,2.593028,9.776593,6.615498,18.01434,0.2791596,19.43773,25.50111,ACCELERATE
-1,3.425089,2.526121,9.875287,6.682397,18.08148,0.2791604,20.99601,25.60583,ACCELERATE
