ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,5.37778,4.065224,7.833539,5.156692,-44.55212,0.2791599,-7.285898,14.90529,ACCELERATE
-1,5.248049,3.967093,7.982447,5.254811,-44.64983,0.2791606,-8.697479,15.00028,ACCELERATE
-1,5.111093,3.863502,8.13964,5.358391,-44.75275,0.2791595,-10.18571,15.10043,ACCELERATE
-1,4.974075,3.75987,8.296894,5.462013,-44.85666,0.2791606,-11.68913,15.20161,ACCELERATE
-1,4.836552,3.655859,8.45472,5.566013,-44.96027,0.2791595,-13.189,15.30254,ACCELERATE
-1,4.697353,3.550587,8.614457,5.671275,-45.06544,0.2791603,-14.7121,15.40504,ACCELERATE
-1,4.558739,3.445758,8.773514,5.776093,-45.16927,0.2791597,-16.21619,15.50625,ACCELERATE
-1,4.422448,3.342689,9.00312,5.879152,-45.27247,0.2791606,-17.71184,15.6069,ACCELERATE
-1,4.293256,3.244992,9.440796,5.976838,-45.37018,0.27916,-19.12831,15.70222,ACCELERATE
-1,4.149448,3.140363,-1,6.081457,-45.47391,0.27916,-20.63241,15.80344,ACCELERATE
-1,3.965565,3.040663,-1,6.181146,-45.57371,0.2791601,-22.07997,15.90085,ACCELERATE
-1,3.695804,2.93132,-1,6.303823,-45.67798,0.2791592,-23.59274,16.00265,ACCELERATE
9.159914,3.384835,2.781329,-1,6.513775,-45.77384,0.2791597,-25.05427,16.10099,LEFT_ACCELERATE
8.54635,3.148093,2.600221,-1,6.703784,-45.79955,0.2791623,-26.57514,16.20318,LEFT_ACCELERATE
7.348137,2.82322,2.41282,-1,6.984143,-45.76636,0.2791615,-28.09102,16.30499,ACCELERATE
5.993681,2.417939,2.153196,-1,7.400939,-45.73857,0.2791612,-29.52067,16.40099,LEFT_ACCELERATE
5.093505,2.021218,1.810049,-1,7.799767,-45.65246,0.2791615,-31.02891,16.50249,LEFT_ACCELERATE
4.873433,1.756376,1.519113,-1,7.973661,-45.39922,0.2791846,-32.52251,16.60444,LEFT_ACCELERATE
5.60939,1.69187,1.362573,-1,7.932072,-44.91323,0.2792073,-33.94167,16.70555,LEFT_ACCELERATE
7.443882,1.893564,1.398195,-1,7.799103,-44.2221,0.2792172,-35.1604,16.80007,LEFT_ACCELERATE
-1,2.425087,1.637163,-1,7.61865,-43.25226,0.2792177,-36.30042,16.90119,LEFT_ACCELERATE
-1,3.382897,2.07593,-1,7.401546,-42.07,0.2792202,-37.24248,17.00346,LEFT_ACCELERATE
-1,4.758576,2.696189,8.033242,7.149264,-40.76981,0.2792184,-37.9259,17.10295,LEFT_ACCELERATE
-1,6.537186,3.542924,6.627901,6.68943,-39.37821,0.2792045,-38.38193,17.20208,LEFT_ACCELERATE
-1,8.038105,4.414102,5.600471,5.90226,-37.90686,0.2791858,-38.68602,17.30335,LEFT_ACCELERATE
-1,8.836186,5.152001,4.842709,4.88842,-36.40129,0.2791707,-38.93812,17.40589,LEFT_ACCELERATE
-1,8.995586,5.664758,4.350637,4.015076,-34.92303,0.2791638,-39.21738,17.50693,ACCELERATE
-1,8.974817,6.017874,4.050403,3.438394,-33.55437,0.2791614,-39.50561,17.60084,ACCELERATE
-1,8.825478,6.281164,3.893428,3.022354,-32.07467,0.2791606,-39.83743,17.70265,ACCELERATE
-1,8.579883,6.429442,3.935185,2.790174,-30.61126,0.2791602,-40.17858,17.80354,ACCELERATE
-1,8.254695,6.482857,4.211055,2.71458,-29.1611,0.2791604,-40.52489,17.90363,ACCELERATE
-1,7.875532,6.448364,4.755907,2.775346,-27.72107,0.2791607,-40.87404,18.00311,ACCELERATE
-1,7.457846,6.328723,5.451442,2.961912,-26.26291,0.27916,-41.23114,18.1039,ACCELERATE
-1,7.042281,6.120867,6.143529,3.264603,-24.81618,0.27916,-41.58776,18.20393,ACCELERATE
-1,6.664307,5.817491,6.726503,3.621831,-23.33433,0.2791594,-41.94523,18.30628,LEFT_ACCELERATE
-1,6.617652,5.501751,6.587411,3.839396,-21.9479,0.2791642,-42.19605,18.40099,LEFT_ACCELERATE
-1,6.679709,5.298491,6.392269,3.969545,-20.45271,0.2791661,-42.34953,18.50195,LEFT_ACCELERATE
-1,6.528696,5.158137,6.577014,4.104993,-18.96037,0.2791621,-42.48745,18.60257,ACCELERATE
-1,6.335299,5.006112,6.822223,4.257204,-17.46561,0.27916,-42.63879,18.70344,ACCELERATE
-1,6.132207,4.846274,7.07982,4.417202,-15.97571,0.2791611,-42.79811,18.80404,ACCELERATE
-1,5.922008,4.680544,7.346389,4.583036,-14.48516,0.2791598,-42.96303,18.90471,ACCELERATE
-1,5.707963,4.511594,7.617782,4.752047,-12.99266,0.2791606,-43.13172,19.00555,ACCELERATE
-1,5.591876,4.343679,7.688562,4.900917,-11.49888,0.2791602,-43.28461,19.10638,LEFT_ACCELERATE
-1,5.838987,4.270411,7.227094,4.935034,-10.08654,0.2791652,-43.33199,19.20137,LEFT_ACCELERATE
-1,6.053693,4.295695,6.967989,4.904365,-8.5874,0.2791635,-43.30191,19.30205,ACCELERATE
-1,6.059557,4.321962,7.029407,4.878087,-7.088487,0.2791616,-43.27672,19.4027,ACCELERATE
-1,5.962873,4.33733,7.328114,4.862724,-5.575653,0.2791608,-43.26196,19.50427,ACCELERATE
-1,5.769785,4.345506,7.994837,4.85455,-4.067094,0.27916,-43.25413,19.60555,ACCELERATE
-1,5.485414,4.32022,9.461643,4.898697,-2.564849,0.2791598,-43.2508,19.7064,ACCELERATE
-1,5.152377,4.225651,-1,5.033353,-1.161389,0.2791592,-43.25037,19.80062,ACCELERATE
-1,4.727413,4.04685,-1,5.299984,0.3302298,0.2791604,-43.25182,19.90076,ACCELERATE
8.961169,4.226526,3.781304,-1,5.714761,1.848938,0.2791592,-43.25463,20.00272,ACCELERATE
7.426377,3.65126,3.421485,-1,6.310658,3.393359,0.2791598,-43.25841,20.1064,ACCELERATE
6.119162,3.082805,2.999376,-1,7.002742,4.801837,0.2791598,-43.25326,20.20097,LEFT_ACCELERATE
5.20178,2.540448,2.462993,-1,7.591971,6.318453,0.2791691,-43.1557,20.30504,LEFT_ACCELERATE
4.787793,2.161922,2.038886,-1,7.86097,7.602376,0.2791853,-42.93274,20.40072,LEFT_ACCELERATE
5.050012,1.944938,1.711753,-1,7.833178,8.842785,0.2792077,-42.52113,20.50464,LEFT_ACCELERATE
6.243646,1.974741,1.585567,-1,7.694427,9.817419,0.2792138,-41.98225,20.60111,LEFT_ACCELERATE
8.709615,2.276872,1.637165,-1,7.561189,10.64771,0.279218,-41.28349,20.70417,LEFT_ACCELERATE
-1,2.853575,1.844092,-1,7.490541,11.2253,0.27922,-40.55843,20.80121,LEFT_ACCELERATE
-1,3.94255,2.235113,8.822425,7.532676,11.62859,0.2792211,-39.75767,20.90561,LEFT_ACCELERATE
-1,5.582056,2.778924,7.346187,7.796504,11.82165,0.279224,-39.01632,21.0054,LEFT_ACCELERATE
-1,7.624545,3.479728,6.423985,8.085445,11.8818,0.2792091,-38.25358,21.10174,LEFT_ACCELERATE
-1,9.575172,4.310972,5.660501,7.844882,11.87683,0.2791879,-37.34276,21.20475,LEFT_ACCELERATE
-1,-1,5.017982,5.018164,6.858444,11.85878,0.2791766,-36.40869,21.30113,LEFT_ACCELERATE
-1,-1,5.622454,4.397133,5.520469,11.8743,0.2791674,-35.31673,21.40529,ACCELERATE
-1,-1,6.121173,3.855376,4.481472,11.91597,0.2791668,-34.24409,21.5012,ACCELERATE
-1,-1,6.59421,3.317421,3.565653,11.97715,0.2791624,-33.03337,21.60369,ACCELERATE
-1,-1,6.999137,2.834783,2.832202,12.04812,0.2791625,-31.7822,21.70474,ACCELERATE
-1,-1,7.327858,2.42621,2.269707,12.12302,0.2791617,-30.53495,21.80168,ACCELERATE
-1,-1,7.609194,2.080672,1.810463,12.2072,0.27916,-29.17717,21.90379,ACCELERATE
-1,-1,7.819766,1.821042,1.481683,12.29581,0.2791603,-27.77485,22.00631,ACCELERATE
-1,-1,7.953603,1.688279,1.277647,12.3834,0.2791604,-26.40422,22.1042,ACCELERATE
-1,-1,8.023276,1.66967,1.182133,12.477,0.2791589,-24.94961,22.20604,ACCELERATE
-1,-1,8.016678,1.760385,1.190774,12.56773,0.2791589,-23.54583,22.30271,ACCELERATE
-1,-1,7.957263,1.909444,1.262241,12.66644,0.2791577,-22.02264,22.40611,ACCELERATE
-1,-1,7.86546,2.048277,1.354035,12.75806,0.2791583,-20.61133,22.50109,ACCELERATE
-1,-1,7.767065,2.197074,1.452422,12.85654,0.2791592,-19.096,22.60303,ACCELERATE
-1,-1,7.669199,2.345065,1.550279,12.95359,0.2791592,-17.60365,22.70343,ACCELERATE
-1,-1,7.571435,2.492893,1.648033,13.05164,0.2791588,-16.09653,22.80483,ACCELERATE
-1,9.923506,7.473488,2.640994,1.745971,13.14905,0.2791599,-14.59938,22.90555,ACCELERATE
-1,9.793197,7.375239,2.789546,1.844211,13.24675,0.2791594,-13.09792,23.00656,ACCELERATE
-1,9.670101,7.282432,2.929863,1.937009,13.3399,0.2791601,-11.66629,23.10287,ACCELERATE
-1,9.538934,7.183539,3.079376,2.035892,13.43863,0.2791596,-10.14856,23.20498,ACCELERATE
-1,9.41607,7.09091,3.219414,2.128511,13.53077,0.2791595,-8.732133,23.30028,ACCELERATE
-1,9.284591,6.991788,3.369262,2.227623,13.62988,0.2791589,-7.208035,23.40281,ACCELERATE
-1,9.153386,6.892876,3.518789,2.326525,13.72828,0.2791598,-5.694534,23.50464,ACCELERATE
-1,9.024669,6.79584,3.665471,2.423551,13.82541,0.2791596,-4.200368,23.60516,ACCELERATE
-1,8.89501,6.698098,3.813217,2.521283,13.92259,0.27916,-2.705037,23.70576,ACCELERATE
-1,8.869306,6.609065,3.892467,2.604263,14.00517,0.2791593,-1.29419,23.80065,LEFT_ACCELERATE
-1,9.273493,6.584474,3.714403,2.615616,14.01371,0.2791612,0.2729682,23.90593,LEFT_ACCELERATE
-1,9.377346,6.61136,3.650255,2.588681,13.98624,0.2791607,1.774533,24.00676,ACCELERATE
-1,9.405457,6.631372,3.62214,2.568669,13.96741,0.2791603,3.178139,24.101,ACCELERATE
-1,9.42647,6.646774,3.600735,2.553264,13.95235,0.2791599,4.707325,24.20366,ACCELERATE
-1,9.442236,6.65825,3.58474,2.541786,13.94108,0.2791597,6.225005,24.30556,ACCELERATE
-1,9.453966,6.666707,3.572912,2.53333,13.93274,0.2791606,7.646816,24.40101,ACCELERATE
-1,9.464349,6.674122,3.562503,2.525914,13.92542,0.2791591,9.166517,24.50304,ACCELERATE
-1,9.473216,6.6804,3.553661,2.519636,13.91922,0.2791599,10.674,24.60425,ACCELERATE
-1,9.481103,6.685942,3.545835,2.514094,13.91372,0.2791597,12.18679,24.70581,ACCELERATE
-1,9.48788,6.690674,3.539136,2.509362,13.90901,0.2791596,13.59963,24.80066,ACCELERATE
-1,9.494818,6.695498,3.532298,2.504539,13.9042,0.2791598,15.13409,24.90368,ACCELERATE
-1,9.501327,6.700006,3.525897,2.500031,13.89971,0.2791597,16.63148,25.00421,ACCELERATE
-1,9.507652,6.704375,3.519687,2.495661,13.89534,0.2791599,18.13236,25.10497,ACCELERATE
-1,9.513906,6.708687,3.513555,2.491349,13.89104,0.2791595,19.63508,25.20585,ACCELERATE
-1,9.519764,6.712721,3.507816,2.487316,13.887,0.2791594,21.05745,25.30135,ACCELERATE
-1,9.526041,6.717041,3.501668,2.482996,13.88268,0.2791595,22.5915,25.40434,ACCELERATE
-1,9.532224,6.721295,3.495616,2.478744,13.87844,0.2791597,24.09756,25.50544,ACCELERATE
-1,9.538274,6.725455,3.489695,2.474584,13.87427,0.2791596,25.57738,25.60479,ACCELERATE
-1,9.544362,6.72964,3.483739,2.470399,13.87009,0.2791595,27.05572,25.70404,ACCELERATE
-1,9.55042,6.733805,3.477811,2.466234,13.86593,0.2791593,28.52359,25.80258,ACCELERATE
-1,9.556536,6.738008,3.471829,2.462032,13.86172,0.2791597,30.00426,25.90198,ACCELERATE
