ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
8.72804,3.308018,2.68615,-1,6.58052,15.95951,0.2791611,46.85472,26.10191,LEFT_ACCELERATE
8.477428,3.189867,2.585282,-1,6.68894,15.39117,0.279167,48.25886,26.20374,LEFT_ACCELERATE
9.216838,3.260327,2.545053,-1,6.67283,14.67538,0.279191,49.53712,26.30237,LEFT_ACCELERATE
-1,3.641616,2.657624,-1,6.547993,13.76398,0.2792129,50.66584,26.40018,LEFT_ACCELERATE
-1,4.403244,2.974308,9.574786,6.339065,12.60494,0.279217,51.63884,26.50234,LEFT_ACCELERATE
-1,5.501647,3.474916,7.578312,6.032012,11.30459,0.2792108,52.36629,26.60301,LEFT_ACCELERATE
-1,6.58169,4.073198,6.447217,5.567655,9.931654,0.2791932,52.89017,26.7021,LEFT_ACCELERATE
-1,7.326126,4.650643,5.739912,4.943259,8.484945,0.279177,53.31632,26.80343,LEFT_ACCELERATE
-1,7.484761,5.045674,5.478518,4.36648,7.078198,0.2791666,53.72392,26.90179,ACCELERATE
-1,7.397064,5.292804,5.507041,3.987661,5.681786,0.279162,54.16502,27.00013,LEFT_ACCELERATE
-1,7.347349,5.467774,5.577004,3.768525,4.211452,0.2791598,54.62828,27.10365,LEFT_ACCELERATE
-1,6.778828,5.646077,5.215927,3.609239,2.808035,0.2791701,54.95768,27.20057,LEFT_ACCELERATE
-1,4.87871,4.017913,4.85602,3.410439,1.303404,0.2791719,55.15405,27.30256,LEFT_ACCELERATE
-1,4.439739,3.600311,4.901286,-1,-0.2286646,0.2791649,55.30909,27.40604,NONE
-1,4.489512,3.64126,5.179468,3.228963,-1.574334,0.2791709,55.46318,27.5008,NONE
